Year,MonthOfYear,DayOfMonth,HourOfDay(UTC),AirTemperature(C),filename
2015,1,25,16,-23.31,KAN_B_hour_v03.csv
2015,1,25,17,-24.38,KAN_B_hour_v03.csv
2015,1,25,18,-24.51,KAN_B_hour_v03.csv
2015,1,25,19,-24.41,KAN_B_hour_v03.csv
2015,1,25,20,-23.05,KAN_B_hour_v03.csv
2015,1,25,21,-22.63,KAN_B_hour_v03.csv
2015,1,25,22,-22.87,KAN_B_hour_v03.csv
2015,1,25,23,-21.92,KAN_B_hour_v03.csv
2015,1,26,0,-21.9,KAN_B_hour_v03.csv
2015,1,26,1,-20.45,KAN_B_hour_v03.csv
2015,1,26,2,-20.84,KAN_B_hour_v03.csv
2015,1,26,3,-22.44,KAN_B_hour_v03.csv
2015,1,26,4,-21.51,KAN_B_hour_v03.csv
2015,1,26,5,-21.21,KAN_B_hour_v03.csv
2015,1,26,6,-24.72,KAN_B_hour_v03.csv
2015,1,26,7,-26.52,KAN_B_hour_v03.csv
2015,1,26,8,-27.1,KAN_B_hour_v03.csv
2015,1,26,9,-26.81,KAN_B_hour_v03.csv
2015,1,26,10,-26.64,KAN_B_hour_v03.csv
2015,1,26,11,-26.34,KAN_B_hour_v03.csv
2015,1,26,12,-24.66,KAN_B_hour_v03.csv
2015,1,26,13,-25.04,KAN_B_hour_v03.csv
2015,1,26,14,-24.47,KAN_B_hour_v03.csv
2015,1,26,15,-23.79,KAN_B_hour_v03.csv
2015,1,26,16,-24.14,KAN_B_hour_v03.csv
2015,1,26,17,-23.96,KAN_B_hour_v03.csv
2015,1,26,18,-25.15,KAN_B_hour_v03.csv
2015,1,26,19,-24.38,KAN_B_hour_v03.csv
2015,1,26,20,-24.53,KAN_B_hour_v03.csv
2015,1,26,21,-24.4,KAN_B_hour_v03.csv
2015,1,26,22,-23.99,KAN_B_hour_v03.csv
2015,1,26,23,-24.16,KAN_B_hour_v03.csv
2015,1,27,0,-23.58,KAN_B_hour_v03.csv
2015,1,27,1,-23.51,KAN_B_hour_v03.csv
2015,1,27,2,-23.59,KAN_B_hour_v03.csv
2015,1,27,3,-23.43,KAN_B_hour_v03.csv
2015,1,27,4,-23.3,KAN_B_hour_v03.csv
2015,1,27,5,-23.38,KAN_B_hour_v03.csv
2015,1,27,6,-23.56,KAN_B_hour_v03.csv
2015,1,27,7,-23.51,KAN_B_hour_v03.csv
2015,1,27,8,-22.98,KAN_B_hour_v03.csv
2015,1,27,9,-22.79,KAN_B_hour_v03.csv
2015,1,27,10,-22.52,KAN_B_hour_v03.csv
2015,1,27,11,-22.39,KAN_B_hour_v03.csv
2015,1,27,12,-22.74,KAN_B_hour_v03.csv
2015,1,27,13,-22.68,KAN_B_hour_v03.csv
2015,1,27,14,-22.94,KAN_B_hour_v03.csv
2015,1,27,15,-23.63,KAN_B_hour_v03.csv
2015,1,27,16,-23.97,KAN_B_hour_v03.csv
2015,1,27,17,-24.07,KAN_B_hour_v03.csv
2015,1,27,18,-24.29,KAN_B_hour_v03.csv
2015,1,27,19,-24.63,KAN_B_hour_v03.csv
2015,1,27,20,-24.98,KAN_B_hour_v03.csv
2015,1,27,21,-25.09,KAN_B_hour_v03.csv
2015,1,27,22,-25.5,KAN_B_hour_v03.csv
2015,1,27,23,-26.16,KAN_B_hour_v03.csv
2015,1,28,0,-26.64,KAN_B_hour_v03.csv
2015,1,28,1,-28.52,KAN_B_hour_v03.csv
2015,1,28,2,-29.49,KAN_B_hour_v03.csv
2015,1,28,3,-29.23,KAN_B_hour_v03.csv
2015,1,28,4,-30.61,KAN_B_hour_v03.csv
2015,1,28,5,-29.01,KAN_B_hour_v03.csv
2015,1,28,6,-28.27,KAN_B_hour_v03.csv
2015,1,28,7,-28.33,KAN_B_hour_v03.csv
2015,1,28,8,-29.63,KAN_B_hour_v03.csv
2015,1,28,9,-26.17,KAN_B_hour_v03.csv
2015,1,28,10,-27.04,KAN_B_hour_v03.csv
2015,1,28,11,-26.08,KAN_B_hour_v03.csv
2015,1,28,12,-24.53,KAN_B_hour_v03.csv
2015,1,28,13,-23.73,KAN_B_hour_v03.csv
2015,1,28,14,-23.2,KAN_B_hour_v03.csv
2015,1,28,15,-23.09,KAN_B_hour_v03.csv
2015,1,28,16,-23.06,KAN_B_hour_v03.csv
2015,1,28,17,-22.77,KAN_B_hour_v03.csv
2015,1,28,18,-22.87,KAN_B_hour_v03.csv
2015,1,28,19,-22.77,KAN_B_hour_v03.csv
2015,1,28,20,-22.72,KAN_B_hour_v03.csv
2015,1,28,21,-22.46,KAN_B_hour_v03.csv
2015,1,28,22,-22.09,KAN_B_hour_v03.csv
2015,1,28,23,-21.77,KAN_B_hour_v03.csv
2015,1,29,0,-22.15,KAN_B_hour_v03.csv
2015,1,29,1,-22.48,KAN_B_hour_v03.csv
2015,1,29,2,-22.3,KAN_B_hour_v03.csv
2015,1,29,3,-22.3,KAN_B_hour_v03.csv
2015,1,29,4,-22.65,KAN_B_hour_v03.csv
2015,1,29,5,-22.81,KAN_B_hour_v03.csv
2015,1,29,6,-22.37,KAN_B_hour_v03.csv
2015,1,29,7,-23.55,KAN_B_hour_v03.csv
2015,1,29,8,-24.1,KAN_B_hour_v03.csv
2015,1,29,9,-23.76,KAN_B_hour_v03.csv
2015,1,29,10,-23.31,KAN_B_hour_v03.csv
2015,1,29,11,-22.35,KAN_B_hour_v03.csv
2015,1,29,12,-22.75,KAN_B_hour_v03.csv
2015,1,29,13,-22.85,KAN_B_hour_v03.csv
2015,1,29,14,-23.38,KAN_B_hour_v03.csv
2015,1,29,15,-23.56,KAN_B_hour_v03.csv
2015,1,29,16,-23.46,KAN_B_hour_v03.csv
2015,1,29,17,-23.25,KAN_B_hour_v03.csv
2015,1,29,18,-22.9,KAN_B_hour_v03.csv
2015,1,29,19,-21.79,KAN_B_hour_v03.csv
2015,1,29,20,-21.66,KAN_B_hour_v03.csv
2015,1,29,21,-20.58,KAN_B_hour_v03.csv
2015,1,29,22,-17.41,KAN_B_hour_v03.csv
2015,1,29,23,-11.17,KAN_B_hour_v03.csv
2015,1,30,0,-9.99,KAN_B_hour_v03.csv
2015,1,30,1,-10.34,KAN_B_hour_v03.csv
2015,1,30,2,-10.33,KAN_B_hour_v03.csv
2015,1,30,3,-9.71,KAN_B_hour_v03.csv
2015,1,30,4,-9.98,KAN_B_hour_v03.csv
2015,1,30,5,-9.53,KAN_B_hour_v03.csv
2015,1,30,6,-9.56,KAN_B_hour_v03.csv
2015,1,30,7,-10.09,KAN_B_hour_v03.csv
2015,1,30,8,-9.4,KAN_B_hour_v03.csv
2015,1,30,9,-8.4,KAN_B_hour_v03.csv
2015,1,30,10,-8.37,KAN_B_hour_v03.csv
2015,1,30,11,-8.25,KAN_B_hour_v03.csv
2015,1,30,12,-7.92,KAN_B_hour_v03.csv
2015,1,30,13,-8.52,KAN_B_hour_v03.csv
2015,1,30,14,-12.29,KAN_B_hour_v03.csv
2015,1,30,15,-13.58,KAN_B_hour_v03.csv
2015,1,30,16,-13.13,KAN_B_hour_v03.csv
2015,1,30,17,-10.97,KAN_B_hour_v03.csv
2015,1,30,18,-10.45,KAN_B_hour_v03.csv
2015,1,30,19,-10.48,KAN_B_hour_v03.csv
2015,1,30,20,-10.27,KAN_B_hour_v03.csv
2015,1,30,21,-10.14,KAN_B_hour_v03.csv
2015,1,30,22,-9.98,KAN_B_hour_v03.csv
2015,1,30,23,-10.12,KAN_B_hour_v03.csv
2015,1,31,0,-10.34,KAN_B_hour_v03.csv
2015,1,31,1,-10.01,KAN_B_hour_v03.csv
2015,1,31,2,-9.79,KAN_B_hour_v03.csv
2015,1,31,3,-9.84,KAN_B_hour_v03.csv
2015,1,31,4,-9.5,KAN_B_hour_v03.csv
2015,1,31,5,-9.22,KAN_B_hour_v03.csv
2015,1,31,6,-8.75,KAN_B_hour_v03.csv
2015,1,31,7,-8.28,KAN_B_hour_v03.csv
2015,1,31,8,-8.03,KAN_B_hour_v03.csv
2015,1,31,9,-7.03,KAN_B_hour_v03.csv
2015,1,31,10,-6.15,KAN_B_hour_v03.csv
2015,1,31,11,-6.18,KAN_B_hour_v03.csv
2015,1,31,12,-6.01,KAN_B_hour_v03.csv
2015,1,31,13,-5.85,KAN_B_hour_v03.csv
2015,1,31,14,-7.77,KAN_B_hour_v03.csv
2015,1,31,15,-11.12,KAN_B_hour_v03.csv
2015,1,31,16,-13.05,KAN_B_hour_v03.csv
2015,1,31,17,-13.8,KAN_B_hour_v03.csv
2015,1,31,18,-14.47,KAN_B_hour_v03.csv
2015,1,31,19,-15.4,KAN_B_hour_v03.csv
2015,1,31,20,-15.71,KAN_B_hour_v03.csv
2015,1,31,21,-16.93,KAN_B_hour_v03.csv
2015,1,31,22,-18.33,KAN_B_hour_v03.csv
2015,1,31,23,-18.24,KAN_B_hour_v03.csv
2015,2,1,0,-18.65,KAN_B_hour_v03.csv
2015,2,1,1,-20.19,KAN_B_hour_v03.csv
2015,2,1,2,-20.43,KAN_B_hour_v03.csv
2015,2,1,3,-19.82,KAN_B_hour_v03.csv
2015,2,1,4,-18.58,KAN_B_hour_v03.csv
2015,2,1,5,-18.23,KAN_B_hour_v03.csv
2015,2,1,6,-18.23,KAN_B_hour_v03.csv
2015,2,1,7,-18.01,KAN_B_hour_v03.csv
2015,2,1,8,-18.03,KAN_B_hour_v03.csv
2015,2,1,9,-17.72,KAN_B_hour_v03.csv
2015,2,1,10,-18.06,KAN_B_hour_v03.csv
2015,2,1,11,-20.11,KAN_B_hour_v03.csv
2015,2,1,12,-20.9,KAN_B_hour_v03.csv
2015,2,1,13,-21.44,KAN_B_hour_v03.csv
2015,2,1,14,-21.26,KAN_B_hour_v03.csv
2015,2,1,15,-20.51,KAN_B_hour_v03.csv
2015,2,1,16,-18.94,KAN_B_hour_v03.csv
2015,2,1,17,-19.37,KAN_B_hour_v03.csv
2015,2,1,18,-18.86,KAN_B_hour_v03.csv
2015,2,1,19,-18.27,KAN_B_hour_v03.csv
2015,2,1,20,-19.07,KAN_B_hour_v03.csv
2015,2,1,21,-17.82,KAN_B_hour_v03.csv
2015,2,1,22,-17.73,KAN_B_hour_v03.csv
2015,2,1,23,-19.57,KAN_B_hour_v03.csv
2015,2,2,0,-19.41,KAN_B_hour_v03.csv
2015,2,2,1,-18.98,KAN_B_hour_v03.csv
2015,2,2,2,-18.42,KAN_B_hour_v03.csv
2015,2,2,3,-18.91,KAN_B_hour_v03.csv
2015,2,2,4,-18.54,KAN_B_hour_v03.csv
2015,2,2,5,-16.97,KAN_B_hour_v03.csv
2015,2,2,6,-18.93,KAN_B_hour_v03.csv
2015,2,2,7,-18.07,KAN_B_hour_v03.csv
2015,2,2,8,-15.3,KAN_B_hour_v03.csv
2015,2,2,9,-16.02,KAN_B_hour_v03.csv
2015,2,2,10,-14.73,KAN_B_hour_v03.csv
2015,2,2,11,-14.65,KAN_B_hour_v03.csv
2015,2,2,12,-11.98,KAN_B_hour_v03.csv
2015,2,2,13,-7.74,KAN_B_hour_v03.csv
2015,2,2,14,-1.49,KAN_B_hour_v03.csv
2015,2,2,15,-5.73,KAN_B_hour_v03.csv
2015,2,2,16,2.12,KAN_B_hour_v03.csv
2015,2,2,17,4.69,KAN_B_hour_v03.csv
2015,2,2,18,5.67,KAN_B_hour_v03.csv
2015,2,2,19,5.89,KAN_B_hour_v03.csv
2015,2,2,20,6.27,KAN_B_hour_v03.csv
2015,2,2,21,6.54,KAN_B_hour_v03.csv
2015,2,2,22,6.37,KAN_B_hour_v03.csv
2015,2,2,23,5.8,KAN_B_hour_v03.csv
2015,2,3,0,5.67,KAN_B_hour_v03.csv
2015,2,3,1,5.3,KAN_B_hour_v03.csv
2015,2,3,2,5.65,KAN_B_hour_v03.csv
2015,2,3,3,4.95,KAN_B_hour_v03.csv
2015,2,3,4,3.31,KAN_B_hour_v03.csv
2015,2,3,5,3.81,KAN_B_hour_v03.csv
2015,2,3,6,3.37,KAN_B_hour_v03.csv
2015,2,3,7,2.51,KAN_B_hour_v03.csv
2015,2,3,8,3.26,KAN_B_hour_v03.csv
2015,2,3,9,3.04,KAN_B_hour_v03.csv
2015,2,3,10,1.44,KAN_B_hour_v03.csv
2015,2,3,11,0.45,KAN_B_hour_v03.csv
2015,2,3,12,0.04,KAN_B_hour_v03.csv
2015,2,3,13,-0.3,KAN_B_hour_v03.csv
2015,2,3,14,-2.21,KAN_B_hour_v03.csv
2015,2,3,15,-4.24,KAN_B_hour_v03.csv
2015,2,3,16,-5.96,KAN_B_hour_v03.csv
2015,2,3,17,-7.22,KAN_B_hour_v03.csv
2015,2,3,18,-8.94,KAN_B_hour_v03.csv
2015,2,3,19,-10.1,KAN_B_hour_v03.csv
2015,2,3,20,-10.4,KAN_B_hour_v03.csv
2015,2,3,21,-10.27,KAN_B_hour_v03.csv
2015,2,3,22,-10.72,KAN_B_hour_v03.csv
2015,2,3,23,-11.42,KAN_B_hour_v03.csv
2015,2,4,0,-12.35,KAN_B_hour_v03.csv
2015,2,4,1,-12.87,KAN_B_hour_v03.csv
2015,2,4,2,-12.57,KAN_B_hour_v03.csv
2015,2,4,3,-12.92,KAN_B_hour_v03.csv
2015,2,4,4,-13.46,KAN_B_hour_v03.csv
2015,2,4,5,-13.16,KAN_B_hour_v03.csv
2015,2,4,6,-12.98,KAN_B_hour_v03.csv
2015,2,4,7,-13.36,KAN_B_hour_v03.csv
2015,2,4,8,-13.43,KAN_B_hour_v03.csv
2015,2,4,9,-13.47,KAN_B_hour_v03.csv
2015,2,4,10,-13.91,KAN_B_hour_v03.csv
2015,2,4,11,-13.81,KAN_B_hour_v03.csv
2015,2,4,12,-13.78,KAN_B_hour_v03.csv
2015,2,4,13,-14.38,KAN_B_hour_v03.csv
2015,2,4,14,-14.28,KAN_B_hour_v03.csv
2015,2,4,15,-14.24,KAN_B_hour_v03.csv
2015,2,4,16,-14.32,KAN_B_hour_v03.csv
2015,2,4,17,-14.44,KAN_B_hour_v03.csv
2015,2,4,18,-14.56,KAN_B_hour_v03.csv
2015,2,4,19,-14.58,KAN_B_hour_v03.csv
2015,2,4,20,-14.57,KAN_B_hour_v03.csv
2015,2,4,21,-14.73,KAN_B_hour_v03.csv
2015,2,4,22,-14.56,KAN_B_hour_v03.csv
2015,2,4,23,-14.64,KAN_B_hour_v03.csv
2015,2,5,0,-14.72,KAN_B_hour_v03.csv
2015,2,5,1,-14.63,KAN_B_hour_v03.csv
2015,2,5,2,-14.65,KAN_B_hour_v03.csv
2015,2,5,3,-14.42,KAN_B_hour_v03.csv
2015,2,5,4,-14.31,KAN_B_hour_v03.csv
2015,2,5,5,-13.42,KAN_B_hour_v03.csv
2015,2,5,6,-13.11,KAN_B_hour_v03.csv
2015,2,5,7,-13.6,KAN_B_hour_v03.csv
2015,2,5,8,-13.34,KAN_B_hour_v03.csv
2015,2,5,9,-13.42,KAN_B_hour_v03.csv
2015,2,5,10,-13.54,KAN_B_hour_v03.csv
2015,2,5,11,-13.6,KAN_B_hour_v03.csv
2015,2,5,12,-13.58,KAN_B_hour_v03.csv
2015,2,5,13,-13.62,KAN_B_hour_v03.csv
2015,2,5,14,-13.52,KAN_B_hour_v03.csv
2015,2,5,15,-13.36,KAN_B_hour_v03.csv
2015,2,5,16,-14.59,KAN_B_hour_v03.csv
2015,2,5,17,-15.32,KAN_B_hour_v03.csv
2015,2,5,18,-14.81,KAN_B_hour_v03.csv
2015,2,5,19,-15.68,KAN_B_hour_v03.csv
2015,2,5,20,-17.56,KAN_B_hour_v03.csv
2015,2,5,21,-18.96,KAN_B_hour_v03.csv
2015,2,5,22,-18.44,KAN_B_hour_v03.csv
2015,2,5,23,-17.34,KAN_B_hour_v03.csv
2015,2,6,0,-16.76,KAN_B_hour_v03.csv
2015,2,6,1,-16.32,KAN_B_hour_v03.csv
2015,2,6,2,-16.56,KAN_B_hour_v03.csv
2015,2,6,3,-17.25,KAN_B_hour_v03.csv
2015,2,6,4,-17.93,KAN_B_hour_v03.csv
2015,2,6,5,-18.9,KAN_B_hour_v03.csv
2015,2,6,6,-19.2,KAN_B_hour_v03.csv
2015,2,6,7,-19.29,KAN_B_hour_v03.csv
2015,2,6,8,-18.59,KAN_B_hour_v03.csv
2015,2,6,9,-18.41,KAN_B_hour_v03.csv
2015,2,6,10,-18.53,KAN_B_hour_v03.csv
2015,2,6,11,-18.2,KAN_B_hour_v03.csv
2015,2,6,12,-18.01,KAN_B_hour_v03.csv
2015,2,6,13,-17.72,KAN_B_hour_v03.csv
2015,2,6,14,-17.43,KAN_B_hour_v03.csv
2015,2,6,15,-17.23,KAN_B_hour_v03.csv
2015,2,6,16,-16.86,KAN_B_hour_v03.csv
2015,2,6,17,-16.3,KAN_B_hour_v03.csv
2015,2,6,18,-16.75,KAN_B_hour_v03.csv
2015,2,6,19,-17.43,KAN_B_hour_v03.csv
2015,2,6,20,-17.76,KAN_B_hour_v03.csv
2015,2,6,21,-16.03,KAN_B_hour_v03.csv
2015,2,6,22,-12.74,KAN_B_hour_v03.csv
2015,2,6,23,-10.23,KAN_B_hour_v03.csv
2015,2,7,0,-12.07,KAN_B_hour_v03.csv
2015,2,7,1,-14.05,KAN_B_hour_v03.csv
2015,2,7,2,-10.58,KAN_B_hour_v03.csv
2015,2,7,3,-11.03,KAN_B_hour_v03.csv
2015,2,7,4,-9.97,KAN_B_hour_v03.csv
2015,2,7,5,-9.27,KAN_B_hour_v03.csv
2015,2,7,6,-9.41,KAN_B_hour_v03.csv
2015,2,7,7,-9.21,KAN_B_hour_v03.csv
2015,2,7,8,-8.9,KAN_B_hour_v03.csv
2015,2,7,9,-9.2,KAN_B_hour_v03.csv
2015,2,7,10,-9.7,KAN_B_hour_v03.csv
2015,2,7,11,-10.06,KAN_B_hour_v03.csv
2015,2,7,12,-11.72,KAN_B_hour_v03.csv
2015,2,7,13,-13.05,KAN_B_hour_v03.csv
2015,2,7,14,-13.64,KAN_B_hour_v03.csv
2015,2,7,15,-13.55,KAN_B_hour_v03.csv
2015,2,7,16,-13.19,KAN_B_hour_v03.csv
2015,2,7,17,-12.75,KAN_B_hour_v03.csv
2015,2,7,18,-12.48,KAN_B_hour_v03.csv
2015,2,7,19,-11.82,KAN_B_hour_v03.csv
2015,2,7,20,-11.99,KAN_B_hour_v03.csv
2015,2,7,21,-11.98,KAN_B_hour_v03.csv
2015,2,7,22,-12.06,KAN_B_hour_v03.csv
2015,2,7,23,-13.47,KAN_B_hour_v03.csv
2015,2,8,0,-14.29,KAN_B_hour_v03.csv
2015,2,8,1,-14.2,KAN_B_hour_v03.csv
2015,2,8,2,-15.62,KAN_B_hour_v03.csv
2015,2,8,3,-14.28,KAN_B_hour_v03.csv
2015,2,8,4,-14.05,KAN_B_hour_v03.csv
2015,2,8,5,-15.1,KAN_B_hour_v03.csv
2015,2,8,6,-18.74,KAN_B_hour_v03.csv
2015,2,8,7,-18.45,KAN_B_hour_v03.csv
2015,2,8,8,-18.64,KAN_B_hour_v03.csv
2015,2,8,9,-19.2,KAN_B_hour_v03.csv
2015,2,8,10,-19.34,KAN_B_hour_v03.csv
2015,2,8,11,-19.6,KAN_B_hour_v03.csv
2015,2,8,12,-19.58,KAN_B_hour_v03.csv
2015,2,8,13,-20.29,KAN_B_hour_v03.csv
2015,2,8,14,-20.32,KAN_B_hour_v03.csv
2015,2,8,15,-20.91,KAN_B_hour_v03.csv
2015,2,8,16,-20.74,KAN_B_hour_v03.csv
2015,2,8,17,-20.79,KAN_B_hour_v03.csv
2015,2,8,18,-20.79,KAN_B_hour_v03.csv
2015,2,8,19,-20.57,KAN_B_hour_v03.csv
2015,2,8,20,-20.87,KAN_B_hour_v03.csv
2015,2,8,21,-21.48,KAN_B_hour_v03.csv
2015,2,8,22,-21.53,KAN_B_hour_v03.csv
2015,2,8,23,-21.86,KAN_B_hour_v03.csv
2015,2,9,0,-20.96,KAN_B_hour_v03.csv
2015,2,9,1,-20.8,KAN_B_hour_v03.csv
2015,2,9,2,-21.38,KAN_B_hour_v03.csv
2015,2,9,3,-21.73,KAN_B_hour_v03.csv
2015,2,9,4,-21.94,KAN_B_hour_v03.csv
2015,2,9,5,-22.08,KAN_B_hour_v03.csv
2015,2,9,6,-23.44,KAN_B_hour_v03.csv
2015,2,9,7,-24.55,KAN_B_hour_v03.csv
2015,2,9,8,-24.52,KAN_B_hour_v03.csv
2015,2,9,9,-24.46,KAN_B_hour_v03.csv
2015,2,9,10,-24.73,KAN_B_hour_v03.csv
2015,2,9,11,-25.02,KAN_B_hour_v03.csv
2015,2,9,12,-24.83,KAN_B_hour_v03.csv
2015,2,9,13,-24.72,KAN_B_hour_v03.csv
2015,2,9,14,-24.78,KAN_B_hour_v03.csv
2015,2,9,15,-24.49,KAN_B_hour_v03.csv
2015,2,9,16,-24.31,KAN_B_hour_v03.csv
2015,2,9,17,-24.25,KAN_B_hour_v03.csv
2015,2,9,18,-23.96,KAN_B_hour_v03.csv
2015,2,9,19,-23.95,KAN_B_hour_v03.csv
2015,2,9,20,-24.15,KAN_B_hour_v03.csv
2015,2,9,21,-23.98,KAN_B_hour_v03.csv
2015,2,9,22,-24.11,KAN_B_hour_v03.csv
2015,2,9,23,-24.22,KAN_B_hour_v03.csv
2015,2,10,0,-23.9,KAN_B_hour_v03.csv
2015,2,10,1,-23.33,KAN_B_hour_v03.csv
2015,2,10,2,-23.01,KAN_B_hour_v03.csv
2015,2,10,3,-22.72,KAN_B_hour_v03.csv
2015,2,10,4,-22.74,KAN_B_hour_v03.csv
2015,2,10,5,-22.55,KAN_B_hour_v03.csv
2015,2,10,6,-22.6,KAN_B_hour_v03.csv
2015,2,10,7,-21.81,KAN_B_hour_v03.csv
2015,2,10,8,-21.1,KAN_B_hour_v03.csv
2015,2,10,9,-20.55,KAN_B_hour_v03.csv
2015,2,10,10,-20.14,KAN_B_hour_v03.csv
2015,2,10,11,-19.59,KAN_B_hour_v03.csv
2015,2,10,12,-18.56,KAN_B_hour_v03.csv
2015,2,10,13,-18.08,KAN_B_hour_v03.csv
2015,2,10,14,-17.74,KAN_B_hour_v03.csv
2015,2,10,15,-17.29,KAN_B_hour_v03.csv
2015,2,10,16,-17.22,KAN_B_hour_v03.csv
2015,2,10,17,-17.11,KAN_B_hour_v03.csv
2015,2,10,18,-17.24,KAN_B_hour_v03.csv
2015,2,10,19,-17.33,KAN_B_hour_v03.csv
2015,2,10,20,-17.08,KAN_B_hour_v03.csv
2015,2,10,21,-16.82,KAN_B_hour_v03.csv
2015,2,10,22,-16.98,KAN_B_hour_v03.csv
2015,2,10,23,-17.06,KAN_B_hour_v03.csv
2015,2,11,0,-16.98,KAN_B_hour_v03.csv
2015,2,11,1,-17.11,KAN_B_hour_v03.csv
2015,2,11,2,-17.03,KAN_B_hour_v03.csv
2015,2,11,3,-16.86,KAN_B_hour_v03.csv
2015,2,11,4,-16.83,KAN_B_hour_v03.csv
2015,2,11,5,-16.92,KAN_B_hour_v03.csv
2015,2,11,6,-17.01,KAN_B_hour_v03.csv
2015,2,11,7,-17.2,KAN_B_hour_v03.csv
2015,2,11,8,-17.33,KAN_B_hour_v03.csv
2015,2,11,9,-17.96,KAN_B_hour_v03.csv
2015,2,11,10,-18.77,KAN_B_hour_v03.csv
2015,2,11,11,-19.07,KAN_B_hour_v03.csv
2015,2,11,12,-19.13,KAN_B_hour_v03.csv
2015,2,11,13,-18.79,KAN_B_hour_v03.csv
2015,2,11,14,-19.04,KAN_B_hour_v03.csv
2015,2,11,15,-20.46,KAN_B_hour_v03.csv
2015,2,11,16,-21.08,KAN_B_hour_v03.csv
2015,2,11,17,-21.36,KAN_B_hour_v03.csv
2015,2,11,18,-22.44,KAN_B_hour_v03.csv
2015,2,11,19,-22.98,KAN_B_hour_v03.csv
2015,2,11,20,-23.7,KAN_B_hour_v03.csv
2015,2,11,21,-23.57,KAN_B_hour_v03.csv
2015,2,11,22,-24.07,KAN_B_hour_v03.csv
2015,2,11,23,-24.61,KAN_B_hour_v03.csv
2015,2,12,0,-25.79,KAN_B_hour_v03.csv
2015,2,12,1,-25.01,KAN_B_hour_v03.csv
2015,2,12,2,-25.65,KAN_B_hour_v03.csv
2015,2,12,3,-24.9,KAN_B_hour_v03.csv
2015,2,12,4,-24.93,KAN_B_hour_v03.csv
2015,2,12,5,-25.88,KAN_B_hour_v03.csv
2015,2,12,6,-25.25,KAN_B_hour_v03.csv
2015,2,12,7,-25.07,KAN_B_hour_v03.csv
2015,2,12,8,-24.64,KAN_B_hour_v03.csv
2015,2,12,9,-24.06,KAN_B_hour_v03.csv
2015,2,12,10,-24.52,KAN_B_hour_v03.csv
2015,2,12,11,-24.97,KAN_B_hour_v03.csv
2015,2,12,12,-25.18,KAN_B_hour_v03.csv
2015,2,12,13,-24.43,KAN_B_hour_v03.csv
2015,2,12,14,-24.45,KAN_B_hour_v03.csv
2015,2,12,15,-24.83,KAN_B_hour_v03.csv
2015,2,12,16,-24.41,KAN_B_hour_v03.csv
2015,2,12,17,-23.44,KAN_B_hour_v03.csv
2015,2,12,18,-22.67,KAN_B_hour_v03.csv
2015,2,12,19,-22.2,KAN_B_hour_v03.csv
2015,2,12,20,-21.58,KAN_B_hour_v03.csv
2015,2,12,21,-19.37,KAN_B_hour_v03.csv
2015,2,12,22,-17.78,KAN_B_hour_v03.csv
2015,2,12,23,-17.7,KAN_B_hour_v03.csv
2015,2,13,0,-17.94,KAN_B_hour_v03.csv
2015,2,13,1,-17.76,KAN_B_hour_v03.csv
2015,2,13,2,-18.3,KAN_B_hour_v03.csv
2015,2,13,3,-18.65,KAN_B_hour_v03.csv
2015,2,13,4,-18.63,KAN_B_hour_v03.csv
2015,2,13,5,-19.23,KAN_B_hour_v03.csv
2015,2,13,6,-20.1,KAN_B_hour_v03.csv
2015,2,13,7,-22.4,KAN_B_hour_v03.csv
2015,2,13,8,-21.57,KAN_B_hour_v03.csv
2015,2,13,9,-23.44,KAN_B_hour_v03.csv
2015,2,13,10,-23.19,KAN_B_hour_v03.csv
2015,2,13,11,-25.04,KAN_B_hour_v03.csv
2015,2,13,12,-25.75,KAN_B_hour_v03.csv
2015,2,13,13,-25.45,KAN_B_hour_v03.csv
2015,2,13,14,-25.27,KAN_B_hour_v03.csv
2015,2,13,15,-24.96,KAN_B_hour_v03.csv
2015,2,13,16,-24.52,KAN_B_hour_v03.csv
2015,2,13,17,-24.94,KAN_B_hour_v03.csv
2015,2,13,18,-26.37,KAN_B_hour_v03.csv
2015,2,13,19,-27.12,KAN_B_hour_v03.csv
2015,2,13,20,-28.53,KAN_B_hour_v03.csv
2015,2,13,21,-27.99,KAN_B_hour_v03.csv
2015,2,13,22,-28.1,KAN_B_hour_v03.csv
2015,2,13,23,-28.15,KAN_B_hour_v03.csv
2015,2,14,0,-27.83,KAN_B_hour_v03.csv
2015,2,14,1,-28.5,KAN_B_hour_v03.csv
2015,2,14,2,-28.26,KAN_B_hour_v03.csv
2015,2,14,3,-29.51,KAN_B_hour_v03.csv
2015,2,14,4,-28.97,KAN_B_hour_v03.csv
2015,2,14,5,-29.0,KAN_B_hour_v03.csv
2015,2,14,6,-30.16,KAN_B_hour_v03.csv
2015,2,14,7,-30.36,KAN_B_hour_v03.csv
2015,2,14,8,-29.88,KAN_B_hour_v03.csv
2015,2,14,9,-29.7,KAN_B_hour_v03.csv
2015,2,14,10,-29.64,KAN_B_hour_v03.csv
2015,2,14,11,-30.57,KAN_B_hour_v03.csv
2015,2,14,12,-30.34,KAN_B_hour_v03.csv
2015,2,14,13,-30.07,KAN_B_hour_v03.csv
2015,2,14,14,-30.12,KAN_B_hour_v03.csv
2015,2,14,15,-29.74,KAN_B_hour_v03.csv
2015,2,14,16,-29.66,KAN_B_hour_v03.csv
2015,2,14,17,-29.61,KAN_B_hour_v03.csv
